input_doc	distance	class	class_match	keyword_match	ref_match
epidemiology	0.3863106283530072	evolutionary biology	0	0	0
epidemiology	0.38646274389482327	ecology	0	0	0
epidemiology	0.38687086861745446	genetics	0	0	0
epidemiology	0.3868937520131449	animal behavior and cognition	0	0	0
epidemiology	0.38700613219855107	ecology	0	0	0
epidemiology	0.3870454112092502	ecology	0	0	0
epidemiology	0.38739376852063656	evolutionary biology	0	0	0
epidemiology	0.3875081105782803	bioinformatics	0	0	0
epidemiology	0.38823193028107295	ecology	0	0	0
epidemiology	0.3882658833103405	evolutionary biology	0	0	0
epidemiology	0.38829684051212465	ecology	0	0	0
epidemiology	0.38914728821344	genomics	0	0	0
epidemiology	0.38917134476254334	genomics	0	0	0
epidemiology	0.389445914448281	plant biology	0	0	0
epidemiology	0.3898291283038191	ecology	0	1	0
epidemiology	0.38989678652906956	evolutionary biology	0	0	0
epidemiology	0.39013760176783396	genomics	0	0	0
epidemiology	0.3907104249609824	microbiology	0	0	0
epidemiology	0.39077636769081514	evolutionary biology	0	0	0
epidemiology	0.39078820926012614	evolutionary biology	0	0	0
epidemiology	0.3908542441105587	evolutionary biology	0	0	0
epidemiology	0.3917791724434131	ecology	0	0	0
epidemiology	0.3918502202818305	genomics	0	0	0
epidemiology	0.39220397103503424	ecology	0	0	0
epidemiology	0.39257738611567294	epidemiology	1	0	0
epidemiology	0.39274199436383117	systems biology	0	0	0
epidemiology	0.39285318711766437	ecology	0	0	0
epidemiology	0.3935614073787783	bioinformatics	0	0	0
epidemiology	0.3942601969525322	evolutionary biology	0	0	0
epidemiology	0.39431200084684104	evolutionary biology	0	0	0
epidemiology	0.3943620204377809	ecology	0	0	0
epidemiology	0.3949263584150259	ecology	0	0	0
epidemiology	0.3957105218408459	ecology	0	0	0
epidemiology	0.39593500748699006	ecology	0	0	0
epidemiology	0.39615249369352534	genetics	0	0	0
epidemiology	0.3961909947134823	ecology	0	0	0
epidemiology	0.39625213035340945	ecology	0	0	0
epidemiology	0.3967195461171167	evolutionary biology	0	0	0
epidemiology	0.3971076287206097	evolutionary biology	0	1	0
epidemiology	0.3977215517139314	epidemiology	1	0	0
epidemiology	0.39779149215211995	genomics	0	0	0
epidemiology	0.3980319581018329	ecology	0	0	0
epidemiology	0.3983502074030636	ecology	0	0	0
epidemiology	0.3986221410569487	evolutionary biology	0	0	0
epidemiology	0.3987018833961874	ecology	0	0	0
epidemiology	0.39878072635724104	ecology	0	0	0
epidemiology	0.3992999166099048	ecology	0	0	0
epidemiology	0.3995323929790271	animal behavior and cognition	0	0	0
epidemiology	0.3996637812797339	evolutionary biology	0	0	0
epidemiology	0.39978287373406607	ecology	0	0	0
epidemiology	0.39984239136371214	ecology	0	0	0
epidemiology	0.4001565512488344	ecology	0	0	0
epidemiology	0.4003786195800424	genomics	0	0	0
epidemiology	0.4005137157456663	ecology	0	0	0
epidemiology	0.400668836051303	paleontology	0	0	0
epidemiology	0.4020024914945899	ecology	0	0	0
epidemiology	0.40204908631199454	ecology	0	0	0
epidemiology	0.4028545494399155	ecology	0	0	0
